# t E
3.457655 965.821777
5.586705 437.551788
8.639622 469.086395
9.349334 856.151428
10.87172 451.973755
12.8211 596.844666
13.9158 444.310822
13.98342 578.615112
14.98451 491.092743
18.48026 705.556274
18.80232 421.141052
19.38936 664.845642
22.49388 439.648895
25.71465 951.363403
28.53005 454.971436
34.13186 880.839294
35.91862 871.893555
38.2034 664.834045
42.14879 997.553223
42.15228 636.843567
51.05383 454.988678
51.92111 676.088257
56.3778 888.231384
58.58767 513.151245
63.08654 423.498291
63.46284 475.372589
65.66072 757.046326
65.81215 674.302185
67.27985 732.356567
67.84511 795.628418
68.6096 563.407898
70.76675 982.203613
71.24288 520.930969
72.8634 798.765869
74.7216 682.908081
76.54408 851.028992
78.48815 728.007751
80.12236 503.515564
81.51751 686.428894
81.86281 851.29834
83.26096 632.264771
86.63596 452.531677
89.39209 588.154785
89.5681 989.200745
89.58414 609.706238
89.61091 729.059326
91.61035 893.748901
95.91112 956.199219
100.4883 722.1745
102.5071 667.789795
102.8631 715.902405
107.7437 521.329285
108.5365 462.183075
112.849 889.929077
113.1835 512.498535
113.9139 547.541992
114.6784 764.118286
117.9774 881.448425
118.758 514.601501
122.9942 557.32782
124.6945 634.295959
129.5683 554.07312
130.1193 536.850586
130.2652 429.701782
133.1463 889.55365
135.0844 437.245361
141.1719 799.62616
145.1479 590.799866
148.2537 892.384705
148.6173 436.285278
150.5653 748.643188
153.6832 957.353882
155.6556 439.226349
157.2209 482.995789
161.9101 564.60614
162.4476 752.305481
163.1384 513.661377
164.4401 520.866089
169.4205 796.277649
170.2513 478.124664
172.8498 467.38736
177.4243 831.878357
178.3075 584.280945
180.2479 992.647766
180.9599 461.248779
184.0742 579.730835
184.5527 911.639954
194.8104 734.588745
195.2227 552.077881
195.2534 478.443604
203.8922 707.977051
205.1683 514.449036
206.2382 640.024414
208.2711 590.478455
210.094 545.212769
210.4785 437.465973
210.9291 768.239563
211.1727 983.641663
211.715 698.393799
213.655 703.657043
214.1118 989.526306
214.7782 750.625671
217.4993 525.533936
217.6575 598.616455
218.6624 516.696228
219.0772 441.062866
219.2049 422.253784
219.8153 557.110535
220.5731 479.566559
221.3866 645.068298
221.8934 692.557983
225.2995 584.165344
226.6988 670.075928
228.2424 651.030212
229.7341 792.097595
230.5213 738.439453
230.6629 617.735352
234.3702 494.913269
234.7591 581.333008
235.6886 826.004395
236.9632 452.26001
237.2173 461.176453
243.9081 829.303223
245.7418 420.10788
251.3493 470.661285
252.8885 538.799927
253.2668 579.834473
255.133 554.14978
256.2841 428.023834
259.7513 840.611023
259.7649 844.004028
262.3709 600.704346
262.4083 989.922241
266.6575 904.869507
270.9381 425.051117
271.0266 656.52771
271.459 676.169922
275.4447 435.029663
