#t E
147.3778 624.426147
178.7495 911.722534
180.7599 915.846558
211.5279 437.115601
240.2113 493.67746
310.1612 506.770081
364.3125 599.014893
406.9867 475.583405
461.5681 837.128784
483.4294 907.955811
505.3997 432.374237
516.8991 439.394379
527.2661 615.103149
608.3896 556.351624
668.1086 631.894409
673.1326 486.424774
785.192 488.881195
798.6262 514.064209
813.2931 889.683289
823.9744 472.196808
832.2988 445.555389
840.1416 776.544739
850.0805 559.917542
889.0523 429.897156
974.8164 837.764709
984.1051 622.982483
1028.154 854.700684
1104.537 750.175293
1144.832 633.504089
1257.162 689.6297
1300.478 455.276398
1315.649 796.427368
1359.338 626.743469
1375.537 584.93866
1396.103 576.126892
1456.705 614.02002
1503.472 992.900696
1516.009 607.358337
1552.516 458.533691
1567.597 717.242188
1581.261 749.620483
1593.31 944.84552
1606.016 511.000824
1606.866 420.659576
1608.72 627.38208
1678.089 444.72348
1731.974 439.592407
1745.128 541.367249
1755.942 581.387024
1863.945 486.110687
1900.699 676.640198
1971.455 731.390747
1975.959 559.49823
1995.593 545.431519
2016.328 524.077148
2018.285 890.685486
2019.341 445.68399
2043.135 638.963013
2046.048 450.573029
2063.619 461.01767
2099.593 559.077698
2107.397 545.248352
2133.237 445.476379
2175.763 432.561798
2199.098 805.191895
2215.365 433.140747
2309.155 487.708191
2364.238 440.647705
2444.351 611.198669
2495.87 549.481628
2495.929 500.094147
2532.345 904.994751
2549.85 460.800903
2550.451 552.700439
2559.021 475.158478
2572.075 702.800476
2611.492 615.594421
2654.29 882.312195
2678.003 797.729187
2688.924 517.812195
2698.443 515.879517
2706.718 499.357147
2717.676 611.49585
2743.95 557.800659
2831.717 762.852661
2843.478 466.26886
2853.8 823.676819
2864.012 934.01123
2866.387 464.950104
2890.128 816.931274
2931.401 431.181946
2976.154 473.966736
2999.779 423.06192
3018.886 776.196777
3093.947 480.647095
3230.188 710.355103
3231.425 946.091553
3247.187 672.998413
3257.919 584.508728
3357.785 926.128906
3436.659 613.21167
3443.345 833.138611
3448.453 752.275085
3461.029 954.793274
3472.138 817.889221
3493.863 438.657745
3525.089 751.2771
3555.62 611.757935
3565.96 734.535645
3585.217 496.887756
3611.665 630.886597
3665.448 552.647095
3731.532 681.562012
3756.812 435.85611
3782.634 611.823914
3798.008 453.295685
3814.659 630.369873
3899.322 757.164001
3903.137 502.593048
3930.924 423.465302
3931.918 605.262085
3934.54 455.907593
3953.927 618.529114
3981.695 667.327942
4071.319 595.597473
4094.784 548.265747
4193.887 892.869324
4204.553 466.762634
4222.463 639.081604
4241.583 597.167725
4281.317 881.792236
4367.629 944.715149
4379.371 731.115723
4398.541 624.742737
4487.789 656.09375
4509.31 821.137756
4577.392 448.512726
4596.162 668.176453
4618.126 699.07074
4646.224 636.663574
4704.157 566.567566
4754.597 594.791382
4763.566 440.542664
4783.619 457.622101
4877.643 422.772186
4914.284 490.798462
4995.952 428.288513
5029.065 447.380005
5034.364 846.703308
5045.061 439.834625
5159.44 787.067383
5351.908 897.024658
5406.309 816.548645
5661.897 907.953613
5694.005 925.552185
5752.569 542.541748
5771.874 728.029968
5778.838 785.720764
5826.561 422.728333
5873.315 739.583496
5874.377 803.499451
5930.579 475.312256
5954.957 594.231995
5994.809 488.671448
6041.37 470.529907
6066.451 547.497437
6105.73 729.820984
6135.096 461.336914
6154.669 478.039062
6171.661 659.94574
6221.873 451.048706
6242.771 769.236389
6274.116 454.154419
6341.185 801.390808
6342.703 561.621155
6388.861 436.493866
6434.667 678.969055
6505.728 449.786621
6525.074 781.402039
6598.388 446.477478
6712.646 636.934937
6723.056 586.484619
6777.08 629.723511
6780.11 587.336182
6853.754 435.906525
6890.31 652.263489
6976.091 492.17749
7003.652 549.601562
7017.695 757.961243
7019.969 427.427216
7250.013 463.19928
7276.516 572.431824
7285.816 429.593933
7289.504 471.01178
7295.02 635.733765
7356.502 654.081909
7360.948 668.495911
7623.878 564.027527
7642.526 469.702301
7665.682 469.285217
7699.195 683.482971
7710.169 492.915192
7776.348 767.323608
7874.344 672.265869
7947.68 426.379303
7975.957 511.614655
8194.568 698.874695
8256.135 707.782593
8289.372 765.205261
8320.876 443.745331
8336.772 488.655426
8447.235 660.935547
8523.885 557.0625
8534.687 795.611145
8539.45 463.029297
8578.657 942.3255
8593.154 701.12323
8612.211 450.58194
8641.952 775.937927
8722.782 507.315735
8723.653 727.718994
8745.101 577.446777
8746.824 478.61084
8758.868 586.702087
8777.389 479.486511
8833.077 768.768494
8847.953 950.233704
8878.934 640.284302
8933.103 964.714355
8949.52 445.396423
8990.277 449.741638
9059.505 447.930634
9105.313 577.195312
9112.798 456.567291
9126.082 475.898041
9142.276 861.802795
9181.879 428.686096
9182.686 809.104065
9197.219 506.354523
9217.405 550.625916
9224.441 454.011597
9286.718 888.046875
9347.805 569.879761
9360.792 554.772522
9372.545 602.713684
9397.543 459.925446
9515.641 487.693207
9521.138 624.396973
9556.78 730.578735
9559.119 758.613159
9574.265 574.158936
9626.148 524.162109
9741.833 692.292786
9798.713 662.928772
9832.294 541.348877
9840.9 533.636292
9851.072 675.932861
9852.888 924.191589
9854.434 551.584167
9871.654 653.920044
9887.136 673.485901
9895.664 457.133698
9903.707 771.3974
9920.525 620.836304
9923.674 516.107483
9942.588 884.15332
9945.39 470.944611
9961.893 660.41748
9991.764 426.338226
10017.77 431.759674
10021.68 870.063232
10121.39 507.726349
10167.41 608.318359
10184.17 421.700684
10221.87 852.350586
10231.81 877.888794
10391.61 876.233887
10473.22 470.546265
10480.82 572.07019
10483.63 637.341797
10504.42 597.104797
10506.13 642.920715
10598.31 439.975494
10615.52 444.142151
10618.81 507.431732
10622.18 853.767029
10628.5 606.347717
10640.48 826.475952
10655.36 656.94812
10692.64 779.043274
10740.71 645.878906
10765.23 816.213501
10798.59 437.002045
10823.19 421.764038
10853.85 696.62323
10854.19 890.285034
10870.57 647.22583
10898.11 572.573669
10977.35 482.825348
10978.13 552.867493
11013.68 773.106873
11029.01 677.163269
11043.69 438.936005
11104.17 467.669312
11197.89 438.117828
11243.76 516.888245
11259.52 613.688293
11265.13 541.797607
11311.28 709.891357
11336.34 452.260254
11365.13 645.398193
11372.58 644.635559
11385.11 696.369995
11405.37 574.243225
11460.4 518.824463
11521.87 554.498413
11525.5 597.865784
11538.82 550.673828
11574.88 598.996704
11627.85 966.483643
11629.29 638.954407
11681.01 468.143555
11698.14 489.128937
11727.55 530.003723
11813.19 442.082886
11814.73 960.738953
11823.57 640.446045
11838.1 999.22345
11842.37 646.319092
11867.72 730.860596
11928.4 811.425598
11935.53 612.753906
11974.62 461.449158
12041.92 556.962219
12078.88 504.662415
12090.32 459.843079
12103.99 917.051819
12105.12 777.116882
12107.01 493.998444
12114.33 507.873993
12162.26 495.416656
12199.82 448.254852
12235.79 922.892883
12252.3 466.037445
12252.53 586.415405
12284.56 441.00412
12297.53 649.171509
12312.64 666.794006
12370.83 471.244781
12432.7 643.889648
12435.64 748.140869
12469.38 597.359985
12470.34 681.840576
12481.18 867.092896
12532.69 425.893036
12565.43 577.794922
12585.21 582.424133
12640.44 619.710022
12640.88 671.766113
12645.13 520.0177
12659.84 763.621338
12687.61 441.548065
12712.88 447.801483
12763.87 772.742432
12813.78 546.425781
12846.35 750.184692
12853.68 825.189453
12855.34 801.589478
12857.97 587.787537
12861.39 921.261963
12877.83 626.695312
12889.96 746.734558
12904.03 468.352783
12909.89 446.948212
12949.57 482.404633
12950.97 551.928894
12955.74 905.73291
12997.1 657.406494
13020.35 633.993164
13076.39 818.539368
13117.83 898.044189
13141.83 466.031677
13152.24 596.452209
13252.23 491.173309
13292.32 462.296906
13300.21 660.378296
13324.62 569.949524
13352.38 642.873657
13366.17 436.15387
13383.86 455.249573
13399.16 748.215698
13412.09 478.488281
13414.6 646.578491
13441.79 505.073517
13492.43 750.976807
13510.55 423.220093
13517.99 950.068115
13519.81 524.912903
13544.01 463.933075
13569.86 427.623016
13610.34 437.002197
13675.28 596.341614
13757.01 498.830017
13780.29 505.661804
13792.82 793.666199
13806.73 518.926697
13818.23 949.017883
13820.03 557.707336
13822.26 877.088928
13822.36 734.469238
13852.43 428.831665
13874.76 583.073181
13884.99 462.445923
13889.78 758.560242
13934.94 915.463684
13958.17 985.331421
13961.66 950.179626
13983.25 809.689209
14089.11 471.961029
14100.57 903.103394
14147.54 635.450684
14170.08 501.595428
14200.8 998.764099
14209.93 566.375671
14284.66 557.244507
14284.78 692.411194
14291.63 504.576111
14307.75 453.721649
14310.95 538.677307
14314.86 937.882568
14326.1 461.641571
14327.55 470.187897
14352.33 870.196594
14369.47 495.281464
14404.06 706.269592
14447.14 681.192322
14449.3 642.470215
14460.65 743.960266
14489.01 424.328003
14497.41 638.750793
14509.91 591.966003
14516.5 569.133057
14525.8 883.263489
14544.79 436.371338
14552.66 650.196533
14564.28 424.032776
14582.83 435.342224
14609.34 671.147583
14648.64 647.406555
14680.6 750.947205
14683.7 837.749268
14689.39 434.020966
14694.1 915.171753
14703.13 901.657776
14709.8 768.269165
14744.64 472.30188
14746.7 543.031555
14749.08 445.068054
14750.02 651.467957
14762.99 849.275757
14772.32 965.271057
14791.69 421.407471
14865.23 633.194336
14876.27 424.355408
14892.4 477.053375
14920.06 698.121277
14921.01 758.795776
14945.94 758.982483
14950.49 600.390137
14970.46 480.701813
14975.93 492.028625
14980.83 481.627716
14981.34 937.553284
15007.6 529.761536
15010.12 513.371765
15023.16 533.644165
15055.58 657.315674
15057.39 571.392517
15062.93 806.259033
15106.18 860.003235
15182.78 723.796509
15201.68 625.861084
15221.16 485.673523
15232.54 584.755859
15247.28 453.589508
15253.18 593.544189
15255.42 462.235504
15256.26 456.346619
15273.84 813.949524
15289.62 425.899567
15312.94 945.745178
15317.03 578.560303
15323.15 915.567749
15340.8 473.248322
15376.31 694.395874
15400.76 422.929169
15441.67 435.824219
15444.8 862.450684
15449.72 730.937134
15493.5 592.22699
15494.94 771.767395
15539.68 996.795471
15542.19 538.46582
15544.54 479.995117
15552.82 448.94342
15554.66 668.642151
15593.24 875.790039
15620.97 930.207092
15640.49 607.697571
15675.82 543.316284
15692.05 935.161743
15698.5 601.349243
15712.35 688.620178
15720.29 775.187622
15726.93 868.69165
15733.03 484.021179
15737.49 783.241699
15740.08 459.856567
15743.79 953.729492
15745.12 975.935425
15749.42 506.280487
15782.66 643.586914
15782.89 850.267578
15800.97 440.600922
15802.04 479.274139
15803.89 429.191132
15841.83 481.269745
15845.72 493.883087
15876.48 523.816772
15926.45 513.405396
15928.88 530.537231
15967.52 566.588989
16000.51 757.06897
16001.99 622.247864
16002.32 425.226593
16010.61 492.171478
16027.07 453.569763
16042.42 439.951752
16072.78 439.243164
16133.17 676.307983
16142.51 685.230896
16166.72 490.445282
16180.74 787.273804
16182.97 993.973633
16251.16 867.637329
16261.26 645.057678
16324.26 830.750549
16337.73 485.372314
16403.54 445.11676
16448.44 595.475647
16480.97 675.057922
16482.41 746.392517
16507.61 421.48349
16530.69 911.494812
16569.19 569.82251
16598.48 494.143829
16648.49 709.938354
16724.8 435.347565
16736.59 899.90564
16759.77 721.799011
16798.62 500.126221
16815.19 526.068726
16829.51 964.894714
16856.05 441.121002
16875.8 544.161011
16899.68 922.206909
16929.35 868.19873
16950.54 566.431152
16958.01 506.030457
16958.3 445.590057
16973.33 624.439514
16995.46 593.98645
17072.7 777.648376
17079.04 546.865723
17125.36 558.379211
17151.24 673.004883
17169.82 477.065979
17250.72 966.206116
17417.8 642.553528
17467.96 729.056946
17474.11 540.88031
17479.6 554.491272
17535.09 740.725403
17612.34 785.006226
17624.74 536.892639
17718.8 808.235168
17751.34 668.447571
17771.24 893.347107
17795.34 660.50531
17853.12 855.518738
17873.49 617.734131
17878.39 830.692627
17958.99 930.376221
17970.76 602.906494
17975.99 603.4104
17983.13 831.707458
17994.51 685.84137
17994.81 706.843506
18001.56 542.827515
18023.85 556.279114
18024.04 948.695068
18030.28 828.904602
18055.77 713.4375
18083.97 749.733032
18103.06 698.433716
18130.09 662.218628
18145.75 630.064697
18157.23 611.391479
18167.63 914.006775
18186.36 554.047241
18189.44 548.087341
18203.5 791.115784
18204.73 642.01593
18232.12 614.725769
18236.95 543.750244
18240.72 575.178406
18263.77 546.502502
18274.19 927.068542
18302.58 749.39563
18348.56 875.974609
18379.93 683.518555
18394.09 603.829712
18402.2 662.826782
18409.82 596.299011
18412.13 679.898743
18428.86 586.835083
18437.85 541.363281
18467.62 824.597595
18480.47 454.542847
18542.33 695.177979
18555.83 817.821594
18564.7 830.898743
18568.23 999.037964
18594.78 641.678101
18595.01 663.990784
18623.31 963.473694
18627.42 733.964233
18640.47 593.904785
18658.02 632.686096
18658.68 547.04248
18663.68 820.883057
18663.91 586.582886
18664.98 875.388733
18672.13 645.545227
18683.32 512.288147
18693.55 631.898621
18694.27 919.839233
18712.15 700.634216
18713.75 851.943054
18726.82 879.589478
18730.89 633.674744
18739.43 744.614807
18786.26 766.665894
18794.12 552.297485
18801.14 653.315918
18808.1 893.232788
18840.18 440.423676
18853.68 447.612183
18862.44 766.718872
18880.29 429.454315
18880.47 586.817993
18906.45 546.085815
18910.43 814.736145
18949.38 805.613525
18950.73 710.662842
18959.45 599.450867
