#t E
215.3676 1461.42505
342.6487 2573.25195
374.2255 1154.64697
398.5044 3906.82544
413.0374 19836.2305
413.4315 1977.00732
467.9956 3676.27563
484.084 1337.22607
500.6983 1232.31531
511.7114 9286.92383
549.1376 9412.24512
557.6926 2401.53149
605.2041 3412.81226
927.4546 2018.13916
983.6666 1857.2677
1130.56 2208.54321
1267.258 1305.01489
1449.356 3936.58276
1531.592 1139.00818
1536.625 1912.13
1537.899 1574.0061
1585.1 1284.53564
1638.717 1366.25513
1707.862 1018.79761
1734.765 7902.13525
1809.03 1255.28638
1815.851 1173.08813
1835.864 16223.582
2091.321 1303.17554
2094.495 47531.2852
2197.363 1564.95496
2300.943 1917.25977
2427.216 1369.51941
2522.128 1229.82031
2597.01 1516.79456
2651.026 1243.82593
2667.009 1015.12476
2714.957 2214.0647
2761.666 1873.59277
2781.129 1098.68726
2790.308 2698.6748
2856.543 1200.24072
2917.438 2596.45923
2956.921 1873.25317
2966.107 2731.91553
3066.216 3307.80615
3105.259 1650.80554
3126.921 3138.9939
3161.344 1634.3064
3231.188 3941.89868
3285.888 3236.0127
3352.657 1309.05481
3370.995 1189.86511
3428.075 4047.40112
3437.371 1411.79077
3437.868 1390.38293
3554.83 5381.78467
3572.838 18292.7266
3639.598 1439.13123
3800.071 2162.49561
3801.521 1411.56262
3870.551 4947.77588
3974.489 1320.12122
4220.453 1621.39062
4230.596 20168.082
4267.614 3866.04614
4304.847 2819.76392
4419.135 1611.79712
4539.925 1723.4342
4663.569 1013.7926
4728.493 3906.9043
4738.96 4037.5498
4744.144 2074.11987
5121.543 4202.63672
5152.416 1649.75732
5269.598 15800.3447
5281.534 1813.68274
5332.884 1175.22278
5437.027 1801.57385
5569.269 3282.10913
5587.294 6409.00488
5590.137 2123.41528
5699.947 1725.38501
5706.686 1189.37231
5722.345 1615.23486
5940.831 4686.06787
6143.252 1767.47485
6146.018 1081.90576
6534.775 1631.64026
6623.782 1572.31262
6762.714 1279.52991
6906.897 3911.07861
6915.137 1201.29346
6993.394 1155.58447
7044.067 1192.66528
7078.008 1984.77246
7118.875 1955.02637
7143.073 3256.01514
7167.897 2879.81982
7238.461 2891.35474
7357.942 5064.21973
7412.826 2259.81299
7413.284 3127.03735
7466.323 1082.97424
7651.755 2467.3772
