#t E
9.652861 1540.37598
13.19433 1714.76917
20.12114 1864.36353
21.88167 1419.23621
22.21857 1178.69141
23.33483 2665.00342
27.30503 1999.26111
28.26654 1262.26099
29.63787 1438.62793
38.72537 1188.74207
41.70124 1151.08398
47.52404 1276.96484
50.52967 1786.99768
50.9524 2195.76294
53.61294 1896.50977
64.61218 7910.72754
68.72052 1113.56116
69.77316 2139.79028
70.27167 1904.37939
73.74591 1593.87634
75.62923 1715.06189
76.35082 1446.52917
78.09445 2032.07898
81.63084 1145.82971
91.8648 1453.56067
92.90196 2756.37109
94.09086 1600.0946
99.20221 1562.47852
105.8477 1397.52576
112.2724 2078.85229
113.2998 1817.1969
118.6449 3265.07227
119.8479 1227.54749
121.5106 2984.10913
129.5071 1423.55627
137.3183 2940.44385
139.5971 1337.4519
140.3715 1946.80762
147.665 1074.14343
153.0922 1287.5177
155.7034 3982.02271
156.6211 2189.76025
157.863 1975.07947
160.6607 1019.51941
161.0648 2016.56799
167.6301 1252.90344
175.1232 2078.33252
176.303 1038.95422
184.7088 1328.08521
185.3097 1038.92737
186.0969 1917.04541
196.2653 2696.05835
198.6998 1675.7312
208.5161 1218.17505
209.8521 1531.72974
216.7793 4150.17188
219.7628 1433.09265
222.2442 1761.30615
222.9313 1017.06573
224.4288 1064.07373
225.1121 1276.87366
228.8004 1044.95496
233.0741 2134.81738
233.3777 4455.26953
234.7839 4692.50146
235.3775 4633.22852
236.1329 3518.46875
239.0638 2161.20288
240.3233 4137.64307
241.7886 5469.75195
242.0163 1242.53369
244.7671 2074.84131
245.4265 1074.22107
248.7224 1175.88708
249.3951 2162.89185
250.0892 1645.36023
254.7469 1338.44666
254.7938 2430.146
255.5526 1109.19727
260.7883 1330.6759
269.1898 1366.05212
269.7888 1267.58643
272.2965 2525.0979
280.271 4010.19312
283.458 2121.55103
284.4206 1112.01843
286.9439 1841.51465
290.7294 3271.65552
291.5775 1809.96313
294.0211 2306.49902
295.2757 1187.58716
307.7205 1672.6897
310.4395 1488.24133
318.4751 2036.55469
324.7973 5566.37744
340.0655 2609.34033
341.8711 3832.37061
342.6379 2983.93896
347.3027 1624.25171
358.4618 2795.6167
368.7246 3311.73218
374.4925 1049.45642
380.4661 1281.82361
382.3554 2175.21826
383.9154 1527.92383
385.5847 1054.21021
387.4994 3897.88623
388.2951 2168.6394
389.5745 1699.33557
393.2038 2862.49194
397.5873 1102.08252
398.534 2778.66089
400.6569 1130.30591
404.4958 1265.47778
407.3412 1340.56287
410.2903 4237.22607
410.7011 4251.91309
410.9867 1770.91931
415.9805 1710.77319
434.5657 4435.57275
438.6529 1345.11255
440.5959 1436.96338
440.8919 1073.30566
441.7229 1258.20227
442.3248 1519.55981
443.4257 3966.59546
443.5875 2276.43994
444.6182 1949.8512
445.5 3280.62744
452.7018 3570.06299
452.9999 1080.60596
453.3439 2937.96216
453.7546 1382.61267
459.8848 5765.81104
463.3185 1062.42847
463.3203 5776.37939
466.7006 1565.35168
468.7646 1044.78284
469.8513 16616.6133
472.6293 3091.53784
474.9038 1473.95203
481.1652 1476.26709
485.7353 1548.7428
485.9405 1543.95435
486.0143 5167.12988
486.8093 1683.65381
489.4439 1110.36707
493.6379 1325.02246
495.8127 1524.21619
497.6059 1924.92822
500.7578 1010.62335
508.9019 4982.25488
511.9331 3085.82642
512.4898 1367.78174
512.6236 1170.02979
513.1837 1475.24854
521.5456 1378.66565
521.705 10517.96
